,HR_Left_path,HR_Right_path,HRL_L_path,HRR_L_path,LR_Left_path,LR_Right_path,Subject_num,slice,kfold
1896,input/hippocampal-croped-mri/all_data/HR_Left/S21_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S21_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S21_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S21_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S21_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S21_LR_right.nii,21,87,2
1897,input/hippocampal-croped-mri/all_data/HR_Left/S12_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S12_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S12_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S12_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S12_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S12_LR_right.nii,12,124,2
1898,input/hippocampal-croped-mri/all_data/HR_Left/S1_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S1_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S1_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S1_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S1_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S1_LR_right.nii,1,59,1
1899,input/hippocampal-croped-mri/all_data/HR_Left/S13_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S13_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S13_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S13_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S13_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S13_LR_right.nii,13,78,4
1900,input/hippocampal-croped-mri/all_data/HR_Left/S8_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S8_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S8_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S8_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S8_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S8_LR_right.nii,8,28,1
1901,input/hippocampal-croped-mri/all_data/HR_Left/S21_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S21_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S21_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S21_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S21_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S21_LR_right.nii,21,84,2
1902,input/hippocampal-croped-mri/all_data/HR_Left/S2_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S2_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S2_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S2_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S2_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S2_LR_right.nii,2,54,1
1903,input/hippocampal-croped-mri/all_data/HR_Left/S8_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S8_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S8_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S8_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S8_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S8_LR_right.nii,8,68,1
1904,input/hippocampal-croped-mri/all_data/HR_Left/S24_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S24_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S24_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S24_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S24_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S24_LR_right.nii,24,151,3
1905,input/hippocampal-croped-mri/all_data/HR_Left/S3_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S3_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S3_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S3_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S3_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S3_LR_right.nii,3,74,4
1906,input/hippocampal-croped-mri/all_data/HR_Left/S5_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S5_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S5_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S5_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S5_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S5_LR_right.nii,5,1,0
1907,input/hippocampal-croped-mri/all_data/HR_Left/S23_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S23_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S23_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S23_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S23_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S23_LR_right.nii,23,56,0
1908,input/hippocampal-croped-mri/all_data/HR_Left/S9_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S9_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S9_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S9_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S9_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S9_LR_right.nii,9,14,0
1909,input/hippocampal-croped-mri/all_data/HR_Left/S23_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S23_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S23_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S23_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S23_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S23_LR_right.nii,23,117,0
1910,input/hippocampal-croped-mri/all_data/HR_Left/S9_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S9_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S9_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S9_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S9_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S9_LR_right.nii,9,51,0
1911,input/hippocampal-croped-mri/all_data/HR_Left/S9_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S9_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S9_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S9_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S9_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S9_LR_right.nii,9,12,0
1912,input/hippocampal-croped-mri/all_data/HR_Left/S3_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S3_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S3_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S3_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S3_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S3_LR_right.nii,3,101,4
1913,input/hippocampal-croped-mri/all_data/HR_Left/S9_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S9_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S9_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S9_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S9_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S9_LR_right.nii,9,43,0
1914,input/hippocampal-croped-mri/all_data/HR_Left/S16_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S16_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S16_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S16_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S16_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S16_LR_right.nii,16,147,1
1915,input/hippocampal-croped-mri/all_data/HR_Left/S5_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S5_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S5_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S5_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S5_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S5_LR_right.nii,5,18,0
1916,input/hippocampal-croped-mri/all_data/HR_Left/S20_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S20_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S20_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S20_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S20_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S20_LR_right.nii,20,139,4
1917,input/hippocampal-croped-mri/all_data/HR_Left/S7_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S7_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S7_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S7_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S7_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S7_LR_right.nii,7,139,4
1918,input/hippocampal-croped-mri/all_data/HR_Left/S11_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S11_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S11_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S11_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S11_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S11_LR_right.nii,11,88,2
1919,input/hippocampal-croped-mri/all_data/HR_Left/S16_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S16_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S16_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S16_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S16_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S16_LR_right.nii,16,119,1
1920,input/hippocampal-croped-mri/all_data/HR_Left/S13_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S13_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S13_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S13_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S13_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S13_LR_right.nii,13,91,4
1921,input/hippocampal-croped-mri/all_data/HR_Left/S23_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S23_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S23_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S23_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S23_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S23_LR_right.nii,23,108,0
1922,input/hippocampal-croped-mri/all_data/HR_Left/S13_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S13_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S13_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S13_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S13_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S13_LR_right.nii,13,143,4
1923,input/hippocampal-croped-mri/all_data/HR_Left/S10_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S10_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S10_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S10_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S10_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S10_LR_right.nii,10,79,0
1924,input/hippocampal-croped-mri/all_data/HR_Left/S10_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S10_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S10_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S10_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S10_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S10_LR_right.nii,10,14,0
1925,input/hippocampal-croped-mri/all_data/HR_Left/S18_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S18_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S18_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S18_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S18_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S18_LR_right.nii,18,141,0
1926,input/hippocampal-croped-mri/all_data/HR_Left/S6_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S6_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S6_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S6_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S6_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S6_LR_right.nii,6,106,3
1927,input/hippocampal-croped-mri/all_data/HR_Left/S6_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S6_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S6_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S6_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S6_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S6_LR_right.nii,6,109,3
1928,input/hippocampal-croped-mri/all_data/HR_Left/S24_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S24_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S24_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S24_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S24_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S24_LR_right.nii,24,66,3
1929,input/hippocampal-croped-mri/all_data/HR_Left/S13_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S13_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S13_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S13_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S13_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S13_LR_right.nii,13,29,4
1930,input/hippocampal-croped-mri/all_data/HR_Left/S23_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S23_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S23_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S23_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S23_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S23_LR_right.nii,23,146,0
1931,input/hippocampal-croped-mri/all_data/HR_Left/S23_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S23_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S23_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S23_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S23_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S23_LR_right.nii,23,97,0
1932,input/hippocampal-croped-mri/all_data/HR_Left/S10_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S10_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S10_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S10_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S10_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S10_LR_right.nii,10,25,0
1933,input/hippocampal-croped-mri/all_data/HR_Left/S15_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S15_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S15_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S15_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S15_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S15_LR_right.nii,15,45,2
1934,input/hippocampal-croped-mri/all_data/HR_Left/S8_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S8_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S8_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S8_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S8_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S8_LR_right.nii,8,62,1
1935,input/hippocampal-croped-mri/all_data/HR_Left/S8_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S8_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S8_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S8_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S8_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S8_LR_right.nii,8,111,1
1936,input/hippocampal-croped-mri/all_data/HR_Left/S13_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S13_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S13_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S13_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S13_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S13_LR_right.nii,13,67,4
1937,input/hippocampal-croped-mri/all_data/HR_Left/S15_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S15_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S15_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S15_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S15_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S15_LR_right.nii,15,143,2
1938,input/hippocampal-croped-mri/all_data/HR_Left/S25_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S25_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S25_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S25_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S25_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S25_LR_right.nii,25,116,3
1939,input/hippocampal-croped-mri/all_data/HR_Left/S17_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S17_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S17_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S17_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S17_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S17_LR_right.nii,17,28,3
1940,input/hippocampal-croped-mri/all_data/HR_Left/S15_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S15_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S15_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S15_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S15_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S15_LR_right.nii,15,137,2
1941,input/hippocampal-croped-mri/all_data/HR_Left/S8_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S8_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S8_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S8_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S8_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S8_LR_right.nii,8,76,1
1942,input/hippocampal-croped-mri/all_data/HR_Left/S9_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S9_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S9_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S9_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S9_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S9_LR_right.nii,9,69,0
1943,input/hippocampal-croped-mri/all_data/HR_Left/S3_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S3_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S3_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S3_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S3_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S3_LR_right.nii,3,48,4
1944,input/hippocampal-croped-mri/all_data/HR_Left/S17_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S17_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S17_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S17_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S17_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S17_LR_right.nii,17,136,3
1945,input/hippocampal-croped-mri/all_data/HR_Left/S24_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S24_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S24_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S24_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S24_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S24_LR_right.nii,24,93,3
1946,input/hippocampal-croped-mri/all_data/HR_Left/S14_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S14_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S14_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S14_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S14_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S14_LR_right.nii,14,157,2
1947,input/hippocampal-croped-mri/all_data/HR_Left/S7_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S7_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S7_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S7_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S7_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S7_LR_right.nii,7,95,4
1948,input/hippocampal-croped-mri/all_data/HR_Left/S21_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S21_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S21_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S21_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S21_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S21_LR_right.nii,21,145,2
1949,input/hippocampal-croped-mri/all_data/HR_Left/S22_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S22_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S22_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S22_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S22_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S22_LR_right.nii,22,43,1
1950,input/hippocampal-croped-mri/all_data/HR_Left/S4_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S4_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S4_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S4_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S4_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S4_LR_right.nii,4,118,3
1951,input/hippocampal-croped-mri/all_data/HR_Left/S18_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S18_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S18_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S18_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S18_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S18_LR_right.nii,18,143,0
1952,input/hippocampal-croped-mri/all_data/HR_Left/S10_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S10_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S10_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S10_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S10_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S10_LR_right.nii,10,2,0
1953,input/hippocampal-croped-mri/all_data/HR_Left/S16_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S16_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S16_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S16_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S16_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S16_LR_right.nii,16,91,1
1954,input/hippocampal-croped-mri/all_data/HR_Left/S19_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S19_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S19_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S19_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S19_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S19_LR_right.nii,19,28,4
1955,input/hippocampal-croped-mri/all_data/HR_Left/S16_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S16_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S16_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S16_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S16_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S16_LR_right.nii,16,74,1
1956,input/hippocampal-croped-mri/all_data/HR_Left/S8_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S8_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S8_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S8_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S8_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S8_LR_right.nii,8,103,1
1957,input/hippocampal-croped-mri/all_data/HR_Left/S23_HR_Left.nii,input/hippocampal-croped-mri/all_data/HR_right/S23_HR_right.nii,input/hippocampal-croped-mri/all_data/Mask_Left/S23_Mask_Left.nii,input/hippocampal-croped-mri/all_data/Mask_right/S23_Mask_Right.nii,input/hippocampal-croped-mri/all_data/LR_Left/S23_LR_Left.nii,input/hippocampal-croped-mri/all_data/LR_right/S23_LR_right.nii,23,71,0
